"name"	"ID"	"CntrStat_vs_Cntr_p.val"	"Farn_vs_Cntr_p.val"	"Farn_vs_CntrStat_p.val"	"Farn_vs_Gera_p.val"	"Farn_vs_GeraStat_p.val"	"FarnStat_vs_Cntr_p.val"	"FarnStat_vs_CntrStat_p.val"	"FarnStat_vs_Farn_p.val"	"FarnStat_vs_Gera_p.val"	"FarnStat_vs_GeraStat_p.val"	"Gera_vs_Cntr_p.val"	"Gera_vs_CntrStat_p.val"	"GeraStat_vs_Cntr_p.val"	"GeraStat_vs_CntrStat_p.val"	"GeraStat_vs_Gera_p.val"	"CntrStat_vs_Cntr_p.adj"	"Farn_vs_Cntr_p.adj"	"Farn_vs_CntrStat_p.adj"	"Farn_vs_Gera_p.adj"	"Farn_vs_GeraStat_p.adj"	"FarnStat_vs_Cntr_p.adj"	"FarnStat_vs_CntrStat_p.adj"	"FarnStat_vs_Farn_p.adj"	"FarnStat_vs_Gera_p.adj"	"FarnStat_vs_GeraStat_p.adj"	"Gera_vs_Cntr_p.adj"	"Gera_vs_CntrStat_p.adj"	"GeraStat_vs_Cntr_p.adj"	"GeraStat_vs_CntrStat_p.adj"	"GeraStat_vs_Gera_p.adj"	"CntrStat_vs_Cntr_significant"	"Farn_vs_Cntr_significant"	"Farn_vs_CntrStat_significant"	"Farn_vs_Gera_significant"	"Farn_vs_GeraStat_significant"	"FarnStat_vs_Cntr_significant"	"FarnStat_vs_CntrStat_significant"	"FarnStat_vs_Farn_significant"	"FarnStat_vs_Gera_significant"	"FarnStat_vs_GeraStat_significant"	"Gera_vs_Cntr_significant"	"Gera_vs_CntrStat_significant"	"GeraStat_vs_Cntr_significant"	"GeraStat_vs_CntrStat_significant"	"GeraStat_vs_Gera_significant"	"significant"	"CntrStat_vs_Cntr_ratio"	"Farn_vs_Cntr_ratio"	"Farn_vs_CntrStat_ratio"	"Farn_vs_Gera_ratio"	"Farn_vs_GeraStat_ratio"	"FarnStat_vs_Cntr_ratio"	"FarnStat_vs_CntrStat_ratio"	"FarnStat_vs_Farn_ratio"	"FarnStat_vs_Gera_ratio"	"FarnStat_vs_GeraStat_ratio"	"Gera_vs_Cntr_ratio"	"Gera_vs_CntrStat_ratio"	"GeraStat_vs_Cntr_ratio"	"GeraStat_vs_CntrStat_ratio"	"GeraStat_vs_Gera_ratio"	"Cntr_centered"	"CntrStat_centered"	"Farn_centered"	"FarnStat_centered"	"Gera_centered"	"GeraStat_centered"
"TMEM189"	"A5PLL7"	0.648303914301096	2.24715795096966e-09	8.13148083478575e-10	0.000456949286055855	0.000330801678891496	2.01604241164033e-08	6.88215757114729e-09	0.348142270814212	3.67748425931717e-05	2.65404964822074e-05	7.88538427800626e-13	3.53825832290271e-13	6.35111869752046e-13	2.86582068020447e-13	0.902733476837491	0.933	0.0102	0.00012	0.86	0.872	0.152	0.00691	0.771	0.758	0.851	0.497	0.336	0.531	0.373	0.867	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	2.82	2.97	-1.27	-1.31	2.52	2.66	-0.303	-1.57	-1.61	4.09	4.24	4.13	4.28	0.0392	-2.24	-2.38	0.585	0.282	1.86	1.9
"TMEM205"	"Q6UW68"	0.414090065972329	1.39678055248079e-16	4.81097766286151e-17	6.15545517995122e-08	2.35042533651389e-07	7.26040427512164e-17	2.56190514653256e-17	0.617270498117839	2.12709400686773e-07	8.39246407857723e-07	3.23743434244853e-20	1.46909220056162e-20	5.51445145597491e-20	2.46399276981766e-20	0.589747393306772	0.903	7.27e-11	5.93e-15	0.653	0.741	1.71e-07	1.44e-14	0.848	0.578	0.785	0.00735	0.00116	0.0129	0.00232	0.826	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	3.28	3.43	-1.32	-1.22	3.37	3.52	0.0892	-1.23	-1.13	4.6	4.74	4.5	4.65	-0.0963	-2.6	-2.75	0.68	0.769	2	1.9
"TMEM214"	"Q6NUQ4"	0.301238799246854	2.14078120981926e-13	3.80638823824266e-14	4.51745441088323e-15	1.64893843939474e-12	1.82554255175563e-11	2.50171965815784e-12	0.0210277688673427	1.4794432475252e-16	2.64700471827826e-14	1.14123788823316e-21	4.70861079039648e-22	3.02415561944643e-20	1.11509360245908e-20	0.00125718740704582	0.875	4.9e-06	5.77e-11	0.0141	0.191	0.00853	9.51e-06	0.22	0.000402	0.044	0.00137	0.000125	0.0106	0.00158	0.0733	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.139	1.8	1.94	-2.13	-1.65	1.48	1.62	-0.324	-2.45	-1.97	3.93	4.07	3.45	3.59	-0.478	-1.75	-1.89	0.0493	-0.275	2.18	1.7
"TMEM222"	"Q9H0R3"	0.333150803947703	2.58510354243365e-21	1.1007221496012e-21	4.58231053988924e-06	1.02945870124974e-05	5.3631586005011e-21	2.231484494469e-21	0.420533491368617	5.60082855063813e-07	1.23058246694158e-06	2.50328630287647e-23	1.21874314992525e-23	3.15049277103095e-23	1.52443334795394e-23	0.759430969237732	0.885	1.17e-14	5.93e-15	0.781	0.824	1.77e-14	7.51e-15	0.799	0.62	0.794	0.000125	5.5e-06	0.000274	1.4e-05	0.851	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	4.28	4.42	-0.855	-0.809	4.16	4.3	-0.122	-0.976	-0.93	5.13	5.28	5.09	5.23	-0.046	-3.08	-3.23	1.19	1.07	2.05	2
"TMEM245"	"Q9H330"	0.526505293911789	1.20390734503801e-17	5.63487623770038e-18	8.16347384845189e-05	0.105766529730846	4.3392358348576e-18	2.08690015925445e-18	0.393851441875919	0.000795206288855822	0.426076240425854	7.43299834460442e-20	3.95075810689301e-20	1.73122081881171e-18	8.52608542484445e-19	0.00608932148074071	0.92	3.71e-13	5.93e-15	0.835	0.924	2.38e-09	7.51e-15	0.79	0.825	0.943	0.0102	0.002	0.0404	0.0117	0.177	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	4.69	4.83	-1.06	-0.382	4.89	5.03	0.198	-0.865	-0.184	5.75	5.9	5.07	5.22	-0.681	-3.38	-3.52	1.31	1.51	2.38	1.7
"TMEM256"	"Q8N2U0"	0.4180868812564	1.01703765620704e-18	4.18721926724084e-19	0.000274309742742622	6.47134573477615e-06	4.30245299400813e-19	1.81992996755889e-19	0.432520463895355	0.00215485141680401	5.28517692746161e-05	1.4423733876193e-20	6.74110381255907e-21	3.92954860735869e-21	1.90256184363282e-21	0.167215675370488	0.904	1.17e-14	5.93e-15	0.853	0.815	3.59e-11	7.51e-15	0.803	0.842	0.861	0.00502	0.000728	0.00445	0.000569	0.653	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	4.04	4.19	-0.748	-1	4.18	4.33	0.142	-0.606	-0.859	4.79	4.94	5.04	5.19	0.253	-2.99	-3.13	1.06	1.2	1.8	2.06
"TMEM41A"	"Q96HV5"	0.418409397525926	3.35032973490092e-15	1.03072253033493e-15	2.01666893456258e-11	1.97572548382001e-09	3.75650407717981e-15	1.15035883298781e-15	0.938397767006912	1.7326211376497e-11	1.66141124643023e-09	8.78985378658448e-21	4.16660371283799e-21	7.20677261851379e-20	3.21893918784349e-20	0.0369434051556725	0.904	1.97e-08	1.16e-14	0.249	0.565	1.58e-05	9.63e-11	0.89	0.113	0.559	0.00389	0.000533	0.0141	0.00267	0.379	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	2.9	3.05	-1.98	-1.59	2.89	3.04	-0.0139	-2	-1.61	4.89	5.03	4.5	4.64	-0.392	-2.5	-2.65	0.398	0.384	2.38	1.99
"TMEM43"	"Q9BTV4"	0.0219354847074022	2.98062601734379e-09	1.05238064906074e-06	8.63115441321816e-05	0.000284828994049183	3.69087407841603e-09	1.34098167018375e-06	0.925251797903285	6.71763467654716e-05	0.000222010341198204	3.27327936571264e-13	2.87097866841923e-11	7.1667649702153e-13	7.09174824401565e-11	0.654628547950539	0.433	0.0119	0.0244	0.836	0.871	0.0866	0.0898	0.888	0.773	0.879	0.457	0.536	0.536	0.612	0.837	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1.36	4.89	3.53	-2.59	-2.34	4.84	3.48	-0.0529	-2.64	-2.39	7.48	6.12	7.23	5.87	-0.253	-4.3	-2.94	0.591	0.538	3.18	2.93
"TMEM55B"	"Q86T03"	0.168266829233098	3.48769400862819e-09	1.61878944192714e-10	1.71227880144338e-12	9.92542851388611e-12	1.5800519135631e-09	7.82274488255194e-11	0.726069801570966	3.26578593797999e-12	1.96468189718571e-11	5.92951371425224e-18	1.18712572062534e-18	1.83486931144064e-17	3.44184403884287e-18	0.352266850952456	0.806	0.0129	2.21e-05	0.137	0.282	0.0627	0.000279	0.865	0.0656	0.308	0.0432	0.00945	0.0791	0.0193	0.764	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	-0.222	1.36	1.58	-1.95	-1.8	1.42	1.64	0.0555	-1.9	-1.75	3.31	3.54	3.16	3.39	-0.148	-1.51	-1.73	-0.144	-0.0887	1.81	1.66
"TMEM97"	"Q5BJF2"	0.412958867913721	2.17886802243104e-16	7.36134536364355e-17	5.02980918286911e-08	2.94524714655533e-06	2.66262735156496e-16	8.92753291106816e-17	0.881719324934835	3.50716771540589e-08	1.99744135722869e-06	4.13995697795789e-20	1.86175182195906e-20	2.11563012292595e-19	9.06184524743411e-20	0.116366164751114	0.903	1.72e-10	5.93e-15	0.645	0.8	8.9e-07	3.76e-13	0.884	0.49	0.805	0.00816	0.00133	0.021	0.00447	0.59	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	3.21	3.36	-1.33	-1.04	3.19	3.33	-0.0264	-1.36	-1.07	4.54	4.69	4.26	4.4	-0.286	-2.51	-2.66	0.705	0.678	2.03	1.75
"TMX1"	"Q9H3N1"	0.143503270503613	6.93350078926637e-09	2.5776434682218e-07	2.96196474549953e-13	1.43472344134404e-13	2.84475494152584e-10	7.94351409487749e-09	0.159193754887802	3.8879731945712e-12	1.76884010799233e-12	2.65039532182411e-18	1.5518847277825e-17	1.63275489375444e-18	9.2619697744393e-18	0.67032510785876	0.783	0.0184	0.011	0.0791	0.0959	0.0318	0.00752	0.627	0.0698	0.179	0.0348	0.0237	0.0398	0.0271	0.839	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.227	1.26	1.04	-2.03	-2.09	1.48	1.25	0.218	-1.81	-1.87	3.29	3.06	3.36	3.13	0.0648	-1.6	-1.38	-0.34	-0.121	1.69	1.75
"TNFRSF4"	"P43489"	0.440761607231078	5.09015095530258e-08	8.02926702092915e-09	5.00546547468507e-05	5.8215394549548e-06	2.40475909743850e-09	4.3440601005112e-10	0.200471662893583	0.00155750729225894	0.00018585735317895	1.94237964246624e-12	4.85386633701008e-13	4.57408747692824e-13	1.21725268061823e-13	0.421233388624415	0.908	0.0477	0.00094	0.827	0.813	0.0738	0.00111	0.674	0.836	0.877	0.535	0.351	0.517	0.331	0.787	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	1.41	1.56	-0.906	-1.06	1.66	1.8	0.246	-0.661	-0.814	2.32	2.46	2.47	2.62	0.153	-1.28	-1.43	0.126	0.372	1.03	1.19
"TNPO3"	"Q9Y5L0"	0.124767833167101	3.29726510934062e-08	1.69440683693771e-06	5.52785192794183e-10	6.7774985226403e-09	2.91173686969272e-09	1.2159056870211e-07	0.304662706093799	5.63876744721457e-09	8.07721675706567e-08	8.57572881848876e-16	8.58394674862051e-15	4.32532147501759e-15	4.9701037921335e-14	0.269865040576671	0.76	0.0391	0.0315	0.431	0.62	0.0794	0.0322	0.75	0.393	0.719	0.178	0.169	0.292	0.288	0.728	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.189	0.92	0.731	-1.14	-1	1.05	0.856	0.125	-1.01	-0.876	2.06	1.87	1.92	1.73	-0.134	-1.02	-0.833	-0.101	0.0233	1.03	0.899
"TOMM40"	"O96008"	0.00884343244106424	4.58672557881579e-08	6.32049982568866e-05	8.2803413772704e-09	1.07709021816915e-12	6.02573870688847e-11	3.01447164236387e-08	0.00579851746738068	1.47496894102776e-05	3.72182012751478e-10	6.03892077701844e-15	5.78961539664125e-13	1.62269513309032e-17	6.29571840898826e-16	0.000160622901817218	0.276	0.0454	0.17	0.568	0.172	0.0158	0.016	0.0989	0.733	0.479	0.264	0.36	0.076	0.109	0.018	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.363	0.973	0.61	-1.07	-1.63	1.36	0.996	0.386	-0.681	-1.25	2.04	1.68	2.61	2.24	0.565	-1.22	-0.86	-0.25	0.136	0.817	1.38
"TOP3B"	"O95985"	0.217888717793035	5.9319176992192e-17	1.24818699173342e-17	0.979381800111799	0.681511453968408	1.38420858012707e-15	2.43505274053929e-16	0.026757785018865	0.0283371334437155	0.0103691497755707	6.13183500291954e-17	1.28792834284655e-17	3.51955976391495e-17	7.61746363458491e-18	0.662756329710444	0.84	1.29e-11	5.93e-15	0.937	0.939	5.63e-06	3.66e-12	0.256	0.879	0.916	0.0881	0.0223	0.0967	0.0254	0.838	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	-0.146	2.23	2.38	0.00303	-0.0481	1.96	2.11	-0.272	-0.269	-0.32	2.23	2.38	2.28	2.43	0.0512	-1.43	-1.57	0.807	0.535	0.804	0.855
"TRAM1"	"Q15629"	0.0185200534827356	2.75479197705467e-11	5.7356658652645e-09	3.45082299190487e-13	6.46986113813127e-11	4.29393885367980e-11	9.60646791169822e-09	0.824546328032882	2.35725783650428e-13	4.12805270003227e-11	1.77088124439491e-19	2.67072840758422e-18	3.76786904388281e-18	7.95305631321667e-17	0.00919672513491271	0.403	0.000512	0.000711	0.0833	0.386	0.0133	0.00841	0.878	0.023	0.351	0.0145	0.0128	0.0499	0.0569	0.212	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0.517	2.26	1.75	-2.75	-2.17	2.22	1.7	-0.0461	-2.8	-2.22	5.02	4.5	4.44	3.92	-0.579	-2.41	-1.89	-0.146	-0.192	2.61	2.03
"TRPV2"	"Q9Y5S1"	0.232265004637877	3.20882413255779e-15	5.66776400452455e-16	0.000714585694277168	1.64745078576635e-10	4.5817895311232e-15	7.92430009411723e-16	0.81048960088619	0.000380005612496359	9.99878032776068e-11	1.92765730408574e-17	4.50965319165809e-18	2.27306051945234e-20	7.2573945070088e-21	1.2231502740595e-06	0.848	1.85e-08	5.93e-15	0.866	0.438	1.93e-05	4.51e-11	0.876	0.811	0.404	0.0607	0.0154	0.00955	0.00127	0.000114	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	-0.146	1.96	2.1	-0.459	-1.21	1.93	2.07	-0.029	-0.488	-1.24	2.41	2.56	3.16	3.31	0.75	-1.55	-1.7	0.403	0.374	0.862	1.61
"TRRAP"	"Q9Y4A5"	1.07901373693544e-07	1.46339934643972e-08	0.411927920356501	0.0329847616004178	0.0327976881431369	4.46347074571239e-09	0.189108927711249	0.611191639523819	0.01027950078126	0.0102158904543343	3.89616014952535e-06	0.168092337899254	3.92289338872044e-06	0.167333107709285	0.997921562496175	7.19e-08	0.0267	0.856	0.906	0.915	0.0928	0.836	0.847	0.865	0.916	0.854	0.911	0.866	0.919	0.876	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	4.41	4.92	0.509	1.37	1.37	5.23	0.822	0.314	1.69	1.69	3.55	-0.865	3.55	-0.866	-0.0016	-3.61	0.802	1.31	1.62	-0.0626	-0.0643
"TSPAN14"	"Q8NG11"	0.373539714485459	2.20596518492638e-19	8.76660396493353e-20	3.06964318385087e-08	1.86436717698673e-11	2.89487983115572e-20	1.22828075830274e-20	0.0522427689461507	5.0009140480331e-06	1.25450261773912e-09	1.93399061800927e-22	9.4744367836248e-23	1.42512391785148e-23	7.45513748871321e-24	0.00201937481747398	0.895	1.17e-14	5.93e-15	0.625	0.317	9.67e-14	7.51e-15	0.375	0.7	0.545	0.000505	3.64e-05	0.000164	7.65e-06	0.0942	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	3.9	4.05	-1.25	-1.81	4.23	4.38	0.329	-0.925	-1.48	5.16	5.31	5.71	5.86	0.555	-3.14	-3.29	0.761	1.09	2.01	2.57
"TSPO"	"P30536"	0.712914081314117	1.611842618027e-10	7.51304695437421e-11	0.000407116017421953	4.67796530137958e-05	9.1211647476368e-13	4.75833728351124e-13	0.0119964861955949	0.188535837066362	0.0392506321400804	9.16186989029019e-14	5.01117121641768e-14	2.46084420225345e-14	1.3815173297921e-14	0.419499908924273	0.938	0.00196	9.25e-06	0.859	0.847	0.00142	1.35e-06	0.158	0.902	0.926	0.396	0.244	0.379	0.228	0.787	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	3.98	4.13	-1.59	-1.92	5.04	5.19	1.06	-0.532	-0.855	5.58	5.72	5.9	6.04	0.323	-3.39	-3.54	0.589	1.65	2.18	2.51
"TSSC1"	"Q53HC9"	0.336498544266464	2.18177425773493e-11	3.39891061792733e-12	2.30098249773324e-05	6.81535839829429e-05	1.46017959404962e-13	2.98758776345095e-14	0.0100532981319558	0.0258132633619582	0.0616086798891564	3.6337228302654e-15	8.94043775371402e-16	6.68154276956774e-15	1.59645578769227e-15	0.684673774158219	0.886	0.000424	1.54e-07	0.814	0.853	0.000384	2.8e-08	0.141	0.878	0.929	0.24	0.0939	0.314	0.14	0.841	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	1.66	1.81	-0.769	-0.707	2.08	2.22	0.415	-0.354	-0.292	2.43	2.58	2.37	2.51	-0.0614	-1.4	-1.54	0.263	0.678	1.03	0.97
"TUBGCP3"	"Q96CW5"	0.339432763777309	5.0097938040226e-15	1.22417755413134e-15	1.48254223775581e-06	1.87963799727317e-06	8.29073327490479e-16	2.20366051710217e-16	0.222106639578498	3.89909038229244e-05	4.97740215208759e-05	1.75372786485192e-18	6.03276041773347e-19	1.94477789360617e-18	6.66359081625781e-19	0.927164628508562	0.887	3.61e-08	1.73e-14	0.753	0.791	3.32e-06	2.96e-12	0.694	0.76	0.86	0.0311	0.00722	0.0417	0.0106	0.87	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	2.41	2.56	-0.932	-0.918	2.6	2.75	0.188	-0.743	-0.73	3.34	3.49	3.33	3.48	-0.0139	-1.92	-2.07	0.489	0.677	1.42	1.41
"UBE2O"	"Q9C0C9"	0.409180297398174	1.6117387195388e-10	2.95195494180688e-11	0.855910846304592	0.743454210033697	2.20343448243683e-10	3.97389872747292e-11	0.881914359087321	0.973622701955879	0.857942942126883	2.36315082070422e-10	4.24725561838748e-11	3.22406094653421e-10	5.70638463723679e-11	0.883958125378878	0.902	0.00196	2.99e-06	0.936	0.939	0.0285	0.000154	0.884	0.924	0.948	0.697	0.552	0.733	0.604	0.865	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	1.77	1.91	0.032	0.0577	1.74	1.89	-0.0262	0.00583	0.0316	1.73	1.88	1.71	1.85	-0.0257	-1.13	-1.28	0.632	0.606	0.6	0.574
"UBQLN2"	"Q9UHD9"	0.532954237728453	1.04184735041713e-10	2.92495265992841e-11	0.236616468612762	0.10686907029753	5.01147637375251e-09	1.21804528024144e-09	0.0849702724222444	0.00584307102509448	0.904968290614488	9.51221205723425e-12	2.91801561382789e-12	3.81064067153691e-09	9.35532677032045e-10	0.00781648768590561	0.921	0.00143	2.96e-06	0.923	0.924	0.0967	0.00229	0.486	0.857	0.949	0.597	0.436	0.782	0.691	0.198	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	2.39	2.54	-0.281	0.387	1.98	2.12	-0.415	-0.696	-0.0279	2.67	2.82	2.01	2.15	-0.668	-1.48	-1.63	0.909	0.494	1.19	0.522
"UBR7"	"Q8N806"	0.164185174975159	1.30126560104689e-11	9.27916294000369e-13	5.36171176473666e-12	2.54497376866009e-12	2.10815434941416e-08	8.20925881713403e-10	0.00188351863682783	7.09224311305437e-09	2.83718759568295e-09	0.644170286319936	0.343847156536787	0.392101001062694	0.57948855418358	0.690265073721019	0.803	0.000279	2.09e-08	0.185	0.212	0.155	0.00175	0.0403	0.405	0.585	0.931	0.916	0.932	0.927	0.842	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.228	1.81	2.04	1.88	1.95	1.26	1.49	-0.55	1.33	1.4	-0.0744	0.153	-0.138	0.0893	-0.0641	-0.438	-0.666	1.37	0.821	-0.512	-0.576
"UBXN4"	"Q92575"	0.168745853595737	4.94243544176387e-18	1.00155993193895e-18	3.03732972539626e-09	7.14080343574087e-11	9.0064209121354e-18	1.76390269724873e-18	0.6134510167004	9.77572564792235e-10	2.57466507270711e-11	8.74553777705191e-22	2.71384316383235e-22	2.06509779884876e-22	6.80549400444932e-23	0.0910011586779741	0.807	4.39e-14	5.93e-15	0.52	0.392	7.72e-09	7.51e-15	0.847	0.296	0.324	0.00121	8.38e-05	0.000862	5.11e-05	0.545	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	2.2	2.35	-0.906	-1.09	2.15	2.3	-0.0529	-0.958	-1.14	3.11	3.26	3.29	3.44	0.182	-1.77	-1.91	0.436	0.383	1.34	1.52
"ULK3"	"Q6PHR2"	0.388359099735943	2.16386662970125e-15	6.27843150142638e-16	4.86876150718892e-17	3.32676062050986e-17	2.83587098767888e-20	1.23601826465535e-20	4.75284295270322e-10	2.14901475242957e-21	1.64963537394695e-21	0.00913660601272781	0.0634210472994764	0.00437553259271586	0.0336132170954631	0.763412441116598	0.898	9.99e-09	5.93e-15	0.00132	0.0023	9.67e-14	7.51e-15	3.25e-14	1.91e-09	1.59e-07	0.907	0.905	0.91	0.909	0.852	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	2.77	2.92	3.24	3.29	4.37	4.52	1.6	4.84	4.89	-0.47	-0.324	-0.521	-0.374	-0.0508	-1	-1.15	1.77	3.37	-1.47	-1.52
"UQCR10"	"Q9UDW1"	0.430575711865315	4.83054895809157e-10	9.05948047371445e-11	1.66266030929601e-06	3.53860485975216e-08	1.45239571078537e-11	3.21040947258753e-12	0.0967296195462202	0.000152932180838528	2.60302328275707e-06	7.72100651951751e-15	2.36869776092907e-15	8.18690758292347e-16	2.74114438329237e-16	0.13339139722599	0.906	0.00411	1.15e-05	0.756	0.682	0.00757	1.25e-05	0.516	0.792	0.81	0.276	0.123	0.214	0.0851	0.615	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.146	1.75	1.9	-1.12	-1.41	2.07	2.22	0.315	-0.809	-1.09	2.88	3.02	3.16	3.31	0.283	-1.62	-1.77	0.135	0.45	1.26	1.54
"USP14"	"P54578"	0.393474506617529	4.27539436177684e-16	1.42925905276076e-15	3.23756000070419e-05	0.000132800918694399	2.36568219759094e-15	8.53185492800835e-15	0.233647986604437	1.3421385195412e-06	5.33822558814114e-06	9.53528853089957e-19	2.50466059240162e-18	1.72001757126901e-18	4.6152920479537e-18	0.598105190834469	0.899	6.06e-10	2.29e-14	0.82	0.861	9.78e-06	3.72e-09	0.703	0.654	0.824	0.026	0.0125	0.0404	0.0214	0.827	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.0903	1.85	1.76	-0.522	-0.466	1.72	1.63	-0.127	-0.649	-0.593	2.37	2.28	2.31	2.22	-0.0556	-1.39	-1.3	0.458	0.331	0.979	0.924
"UTP15"	"Q8TED0"	0.20631693098712	1.00976388261075e-19	2.82116056376796e-20	2.11227223909856e-13	7.30092642017618e-14	3.71034346487868e-20	1.08455694263535e-20	0.320645452877437	1.22245557502611e-12	3.97011975439592e-13	1.50386236795115e-24	6.43406162208515e-25	9.84336755419815e-25	4.26749062325978e-25	0.526615755514901	0.833	1.17e-14	5.93e-15	0.0704	0.0765	1.73e-13	7.51e-15	0.758	0.0456	0.117	1.33e-05	2.35e-07	1.62e-05	2.94e-07	0.813	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.146	2.81	2.96	-1.54	-1.62	2.93	3.08	0.114	-1.43	-1.5	4.36	4.5	4.43	4.58	0.0725	-2.4	-2.54	0.417	0.531	1.96	2.03
