name	ID	CntrStat_vs_Cntr_p.val	Farn_vs_Cntr_p.val	Farn_vs_CntrStat_p.val	Farn_vs_Gera_p.val	Farn_vs_GeraStat_p.val	FarnStat_vs_Cntr_p.val	FarnStat_vs_CntrStat_p.val	FarnStat_vs_Farn_p.val	FarnStat_vs_Gera_p.val	FarnStat_vs_GeraStat_p.val	Gera_vs_Cntr_p.val	Gera_vs_CntrStat_p.val	GeraStat_vs_Cntr_p.val	GeraStat_vs_CntrStat_p.val	GeraStat_vs_Gera_p.val	CntrStat_vs_Cntr_p.adj	Farn_vs_Cntr_p.adj	Farn_vs_CntrStat_p.adj	Farn_vs_Gera_p.adj	Farn_vs_GeraStat_p.adj	FarnStat_vs_Cntr_p.adj	FarnStat_vs_CntrStat_p.adj	FarnStat_vs_Farn_p.adj	FarnStat_vs_Gera_p.adj	FarnStat_vs_GeraStat_p.adj	Gera_vs_Cntr_p.adj	Gera_vs_CntrStat_p.adj	GeraStat_vs_Cntr_p.adj	GeraStat_vs_CntrStat_p.adj	GeraStat_vs_Gera_p.adj	CntrStat_vs_Cntr_significant	Farn_vs_Cntr_significant	Farn_vs_CntrStat_significant	Farn_vs_Gera_significant	Farn_vs_GeraStat_significant	FarnStat_vs_Cntr_significant	FarnStat_vs_CntrStat_significant	FarnStat_vs_Farn_significant	FarnStat_vs_Gera_significant	FarnStat_vs_GeraStat_significant	Gera_vs_Cntr_significant	Gera_vs_CntrStat_significant	GeraStat_vs_Cntr_significant	GeraStat_vs_CntrStat_significant	GeraStat_vs_Gera_significant	significant	CntrStat_vs_Cntr_ratio	Farn_vs_Cntr_ratio	Farn_vs_CntrStat_ratio	Farn_vs_Gera_ratio	Farn_vs_GeraStat_ratio	FarnStat_vs_Cntr_ratio	FarnStat_vs_CntrStat_ratio	FarnStat_vs_Farn_ratio	FarnStat_vs_Gera_ratio	FarnStat_vs_GeraStat_ratio	Gera_vs_Cntr_ratio	Gera_vs_CntrStat_ratio	GeraStat_vs_Cntr_ratio	GeraStat_vs_CntrStat_ratio	GeraStat_vs_Gera_ratio	Cntr_centered	CntrStat_centered	Farn_centered	FarnStat_centered	Gera_centered	GeraStat_centered
TMEM256	Q8N2U0	0.4180868812564	1.01703765620704e-18	4.18721926724084e-19	0.0002743097427426	6.47134573477615e-06	4.30245299400813e-19	1.8199299675588902e-19	0.432520463895355	0.002154851416804	5.28517692746161e-05	1.4423733876193002e-20	6.74110381255907e-21	3.92954860735869e-21	1.90256184363282e-21	0.167215675370488	0.904	1.17e-14	5.93e-15	0.853	0.815	3.59e-11	7.51e-15	0.803	0.842	0.861	0.00502	0.000728	0.00445	0.000569	0.653	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	4.04	4.19	-0.748	-1.0	4.18	4.33	0.142	-0.606	-0.859	4.79	4.94	5.04	5.19	0.253	-2.99	-3.13	1.06	1.2	1.8	2.06
TMEM41A	Q96HV5	0.418409397525926	3.3503297349009205e-15	1.03072253033493e-15	2.0166689345625798e-11	1.97572548382001e-09	3.756504077179811e-15	1.1503588329878101e-15	0.938397767006912	1.7326211376497e-11	1.66141124643023e-09	8.78985378658448e-21	4.16660371283799e-21	7.206772618513791e-20	3.21893918784349e-20	0.0369434051556725	0.904	1.97e-08	1.16e-14	0.249	0.565	1.58e-05	9.63e-11	0.89	0.113	0.559	0.00389	0.000533	0.0141	0.00267	0.379	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	2.9	3.05	-1.98	-1.59	2.89	3.04	-0.0139	-2.0	-1.61	4.89	5.03	4.5	4.64	-0.392	-2.5	-2.65	0.398	0.384	2.38	1.99
TMEM43	Q9BTV4	0.0219354847074022	2.9806260173437902e-09	1.05238064906074e-06	8.63115441321816e-05	0.0002848289940491	3.6908740784160303e-09	1.34098167018375e-06	0.925251797903285	6.71763467654716e-05	0.0002220103411982	3.27327936571264e-13	2.8709786684192297e-11	7.166764970215299e-13	7.09174824401565e-11	0.654628547950539	0.433	0.0119	0.0244	0.836	0.871	0.0866	0.0898	0.888	0.773	0.879	0.457	0.536	0.536	0.612	0.837	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	1.36	4.89	3.53	-2.59	-2.34	4.84	3.48	-0.0529	-2.64	-2.39	7.48	6.12	7.23	5.87	-0.253	-4.3	-2.94	0.591	0.538	3.18	2.93
TMEM55B	Q86T03	0.168266829233098	3.4876940086281903e-09	1.61878944192714e-10	1.7122788014433798e-12	9.92542851388611e-12	1.5800519135631e-09	7.82274488255194e-11	0.726069801570966	3.2657859379799898e-12	1.96468189718571e-11	5.929513714252239e-18	1.18712572062534e-18	1.8348693114406402e-17	3.4418440388428698e-18	0.352266850952456	0.806	0.0129	2.21e-05	0.137	0.282	0.0627	0.000279	0.865	0.0656	0.308	0.0432	0.00945	0.0791	0.0193	0.764	False	True	True	False	False	False	True	False	False	False	True	True	False	True	False	True	-0.222	1.36	1.58	-1.95	-1.8	1.42	1.64	0.0555	-1.9	-1.75	3.31	3.54	3.16	3.39	-0.148	-1.51	-1.73	-0.144	-0.0887	1.81	1.66
TMEM97	Q5BJF2	0.412958867913721	2.17886802243104e-16	7.361345363643551e-17	5.02980918286911e-08	2.94524714655533e-06	2.66262735156496e-16	8.92753291106816e-17	0.881719324934835	3.50716771540589e-08	1.99744135722869e-06	4.13995697795789e-20	1.86175182195906e-20	2.1156301229259502e-19	9.06184524743411e-20	0.116366164751114	0.903	1.72e-10	5.93e-15	0.645	0.8	8.9e-07	3.76e-13	0.884	0.49	0.805	0.00816	0.00133	0.021	0.00447	0.59	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	3.21	3.36	-1.33	-1.04	3.19	3.33	-0.0264	-1.36	-1.07	4.54	4.69	4.26	4.4	-0.286	-2.51	-2.66	0.705	0.678	2.03	1.75
TMX1	Q9H3N1	0.143503270503613	6.93350078926637e-09	2.5776434682218e-07	2.96196474549953e-13	1.43472344134404e-13	2.84475494152584e-10	7.943514094877491e-09	0.159193754887802	3.887973194571199e-12	1.76884010799233e-12	2.65039532182411e-18	1.5518847277825e-17	1.63275489375444e-18	9.2619697744393e-18	0.67032510785876	0.783	0.0184	0.011	0.0791	0.0959	0.0318	0.00752	0.627	0.0698	0.179	0.0348	0.0237	0.0398	0.0271	0.839	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.227	1.26	1.04	-2.03	-2.09	1.48	1.25	0.218	-1.81	-1.87	3.29	3.06	3.36	3.13	0.0648	-1.6	-1.38	-0.34	-0.121	1.69	1.75
TNFRSF4	P43489	0.440761607231078	5.09015095530258e-08	8.029267020929151e-09	5.00546547468507e-05	5.8215394549548e-06	2.4047590974385004e-09	4.3440601005112003e-10	0.200471662893583	0.0015575072922589	0.0001858573531789	1.94237964246624e-12	4.85386633701008e-13	4.57408747692824e-13	1.2172526806182299e-13	0.421233388624415	0.908	0.0477	0.00094	0.827	0.813	0.0738	0.00111	0.674	0.836	0.877	0.535	0.351	0.517	0.331	0.787	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.146	1.41	1.56	-0.906	-1.06	1.66	1.8	0.246	-0.661	-0.814	2.32	2.46	2.47	2.62	0.153	-1.28	-1.43	0.126	0.372	1.03	1.19
TNPO3	Q9Y5L0	0.124767833167101	3.29726510934062e-08	1.69440683693771e-06	5.52785192794183e-10	6.7774985226403e-09	2.9117368696927202e-09	1.2159056870211e-07	0.304662706093799	5.638767447214571e-09	8.07721675706567e-08	8.57572881848876e-16	8.58394674862051e-15	4.32532147501759e-15	4.9701037921335e-14	0.269865040576671	0.76	0.0391	0.0315	0.431	0.62	0.0794	0.0322	0.75	0.393	0.719	0.178	0.169	0.292	0.288	0.728	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	True	0.189	0.92	0.731	-1.14	-1.0	1.05	0.856	0.125	-1.01	-0.876	2.06	1.87	1.92	1.73	-0.134	-1.02	-0.833	-0.101	0.0233	1.03	0.899
TOMM40	O96008	0.0088434324410642	4.58672557881579e-08	6.32049982568866e-05	8.2803413772704e-09	1.07709021816915e-12	6.02573870688847e-11	3.01447164236387e-08	0.0057985174673806	1.47496894102776e-05	3.72182012751478e-10	6.038920777018441e-15	5.78961539664125e-13	1.62269513309032e-17	6.29571840898826e-16	0.0001606229018172	0.276	0.0454	0.17	0.568	0.172	0.0158	0.016	0.0989	0.733	0.479	0.264	0.36	0.076	0.109	0.018	False	True	False	False	False	True	True	False	False	False	False	False	False	False	False	True	0.363	0.973	0.61	-1.07	-1.63	1.36	0.996	0.386	-0.681	-1.25	2.04	1.68	2.61	2.24	0.565	-1.22	-0.86	-0.25	0.136	0.817	1.38
TOP3B	O95985	0.217888717793035	5.9319176992192e-17	1.24818699173342e-17	0.979381800111799	0.681511453968408	1.38420858012707e-15	2.43505274053929e-16	0.026757785018865	0.0283371334437155	0.0103691497755707	6.13183500291954e-17	1.28792834284655e-17	3.51955976391495e-17	7.61746363458491e-18	0.662756329710444	0.84	1.29e-11	5.93e-15	0.937	0.939	5.63e-06	3.66e-12	0.256	0.879	0.916	0.0881	0.0223	0.0967	0.0254	0.838	False	True	True	False	False	True	True	False	False	False	False	True	False	True	False	True	-0.146	2.23	2.38	0.00303	-0.0481	1.96	2.11	-0.272	-0.269	-0.32	2.23	2.38	2.28	2.43	0.0512	-1.43	-1.57	0.807	0.535	0.804	0.855
TRAM1	Q15629	0.0185200534827356	2.75479197705467e-11	5.7356658652645e-09	3.45082299190487e-13	6.46986113813127e-11	4.2939388536798e-11	9.60646791169822e-09	0.824546328032882	2.35725783650428e-13	4.1280527000322696e-11	1.77088124439491e-19	2.67072840758422e-18	3.7678690438828094e-18	7.953056313216671e-17	0.0091967251349127	0.403	0.000512	0.000711	0.0833	0.386	0.0133	0.00841	0.878	0.023	0.351	0.0145	0.0128	0.0499	0.0569	0.212	False	True	True	False	False	True	True	False	True	False	True	True	True	False	False	True	0.517	2.26	1.75	-2.75	-2.17	2.22	1.7	-0.0461	-2.8	-2.22	5.02	4.5	4.44	3.92	-0.579	-2.41	-1.89	-0.146	-0.192	2.61	2.03
TRPV2	Q9Y5S1	0.232265004637877	3.2088241325577904e-15	5.66776400452455e-16	0.0007145856942771	1.64745078576635e-10	4.5817895311232e-15	7.92430009411723e-16	0.81048960088619	0.0003800056124963	9.998780327760679e-11	1.92765730408574e-17	4.50965319165809e-18	2.2730605194523402e-20	7.257394507008801e-21	1.2231502740595e-06	0.848	1.85e-08	5.93e-15	0.866	0.438	1.93e-05	4.51e-11	0.876	0.811	0.404	0.0607	0.0154	0.00955	0.00127	0.000114	False	True	True	False	False	True	True	False	False	False	False	True	True	True	True	True	-0.146	1.96	2.1	-0.459	-1.21	1.93	2.07	-0.029	-0.488	-1.24	2.41	2.56	3.16	3.31	0.75	-1.55	-1.7	0.403	0.374	0.862	1.61
TRRAP	Q9Y4A5	1.07901373693544e-07	1.46339934643972e-08	0.411927920356501	0.0329847616004178	0.0327976881431369	4.463470745712391e-09	0.189108927711249	0.611191639523819	0.01027950078126	0.0102158904543343	3.89616014952535e-06	0.168092337899254	3.92289338872044e-06	0.167333107709285	0.997921562496175	7.19e-08	0.0267	0.856	0.906	0.915	0.0928	0.836	0.847	0.865	0.916	0.854	0.911	0.866	0.919	0.876	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	4.41	4.92	0.509	1.37	1.37	5.23	0.822	0.314	1.69	1.69	3.55	-0.865	3.55	-0.866	-0.0016	-3.61	0.802	1.31	1.62	-0.0626	-0.0643
TSPAN14	Q8NG11	0.373539714485459	2.20596518492638e-19	8.766603964933531e-20	3.06964318385087e-08	1.86436717698673e-11	2.89487983115572e-20	1.22828075830274e-20	0.0522427689461507	5.0009140480331e-06	1.25450261773912e-09	1.93399061800927e-22	9.474436783624799e-23	1.42512391785148e-23	7.45513748871321e-24	0.0020193748174739	0.895	1.17e-14	5.93e-15	0.625	0.317	9.67e-14	7.51e-15	0.375	0.7	0.545	0.000505	3.64e-05	0.000164	7.65e-06	0.0942	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	3.9	4.05	-1.25	-1.81	4.23	4.38	0.329	-0.925	-1.48	5.16	5.31	5.71	5.86	0.555	-3.14	-3.29	0.761	1.09	2.01	2.57
TSPO	P30536	0.712914081314117	1.611842618027e-10	7.513046954374209e-11	0.0004071160174219	4.67796530137958e-05	9.1211647476368e-13	4.75833728351124e-13	0.0119964861955949	0.188535837066362	0.0392506321400804	9.16186989029019e-14	5.01117121641768e-14	2.46084420225345e-14	1.3815173297920999e-14	0.419499908924273	0.938	0.00196	9.25e-06	0.859	0.847	0.00142	1.35e-06	0.158	0.902	0.926	0.396	0.244	0.379	0.228	0.787	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.146	3.98	4.13	-1.59	-1.92	5.04	5.19	1.06	-0.532	-0.855	5.58	5.72	5.9	6.04	0.323	-3.39	-3.54	0.589	1.65	2.18	2.51
TSSC1	Q53HC9	0.336498544266464	2.1817742577349298e-11	3.39891061792733e-12	2.30098249773324e-05	6.81535839829429e-05	1.46017959404962e-13	2.98758776345095e-14	0.0100532981319558	0.0258132633619582	0.0616086798891564	3.6337228302654e-15	8.94043775371402e-16	6.681542769567741e-15	1.5964557876922701e-15	0.684673774158219	0.886	0.000424	1.54e-07	0.814	0.853	0.000384	2.8e-08	0.141	0.878	0.929	0.24	0.0939	0.314	0.14	0.841	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.146	1.66	1.81	-0.769	-0.707	2.08	2.22	0.415	-0.354	-0.292	2.43	2.58	2.37	2.51	-0.0614	-1.4	-1.54	0.263	0.678	1.03	0.97
TUBGCP3	Q96CW5	0.339432763777309	5.0097938040226e-15	1.22417755413134e-15	1.48254223775581e-06	1.87963799727317e-06	8.29073327490479e-16	2.20366051710217e-16	0.222106639578498	3.89909038229244e-05	4.97740215208759e-05	1.75372786485192e-18	6.03276041773347e-19	1.94477789360617e-18	6.66359081625781e-19	0.927164628508562	0.887	3.61e-08	1.73e-14	0.753	0.791	3.32e-06	2.96e-12	0.694	0.76	0.86	0.0311	0.00722	0.0417	0.0106	0.87	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	2.41	2.56	-0.932	-0.918	2.6	2.75	0.188	-0.743	-0.73	3.34	3.49	3.33	3.48	-0.0139	-1.92	-2.07	0.489	0.677	1.42	1.41
UBE2O	Q9C0C9	0.409180297398174	1.6117387195388e-10	2.9519549418068795e-11	0.855910846304592	0.743454210033697	2.20343448243683e-10	3.9738987274729196e-11	0.881914359087321	0.973622701955879	0.857942942126883	2.36315082070422e-10	4.24725561838748e-11	3.22406094653421e-10	5.7063846372367894e-11	0.883958125378878	0.902	0.00196	2.99e-06	0.936	0.939	0.0285	0.000154	0.884	0.924	0.948	0.697	0.552	0.733	0.604	0.865	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.146	1.77	1.91	0.032	0.0577	1.74	1.89	-0.0262	0.00583	0.0316	1.73	1.88	1.71	1.85	-0.0257	-1.13	-1.28	0.632	0.606	0.6	0.574
UBR7	Q8N806	0.164185174975159	1.3012656010468899e-11	9.27916294000369e-13	5.36171176473666e-12	2.54497376866009e-12	2.10815434941416e-08	8.20925881713403e-10	0.0018835186368278	7.0922431130543705e-09	2.8371875956829504e-09	0.644170286319936	0.343847156536787	0.392101001062694	0.57948855418358	0.690265073721019	0.803	0.000279	2.09e-08	0.185	0.212	0.155	0.00175	0.0403	0.405	0.585	0.931	0.916	0.932	0.927	0.842	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.228	1.81	2.04	1.88	1.95	1.26	1.49	-0.55	1.33	1.4	-0.0744	0.153	-0.138	0.0893	-0.0641	-0.438	-0.666	1.37	0.821	-0.512	-0.576
UBXN4	Q92575	0.168745853595737	4.942435441763869e-18	1.00155993193895e-18	3.0373297253962603e-09	7.14080343574087e-11	9.0064209121354e-18	1.76390269724873e-18	0.6134510167004	9.77572564792235e-10	2.5746650727071098e-11	8.745537777051909e-22	2.71384316383235e-22	2.0650977988487599e-22	6.80549400444932e-23	0.0910011586779741	0.807	4.39e-14	5.93e-15	0.52	0.392	7.72e-09	7.51e-15	0.847	0.296	0.324	0.00121	8.38e-05	0.000862	5.11e-05	0.545	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.146	2.2	2.35	-0.906	-1.09	2.15	2.3	-0.0529	-0.958	-1.14	3.11	3.26	3.29	3.44	0.182	-1.77	-1.91	0.436	0.383	1.34	1.52
ULK3	Q6PHR2	0.388359099735943	2.16386662970125e-15	6.27843150142638e-16	4.86876150718892e-17	3.32676062050986e-17	2.8358709876788804e-20	1.23601826465535e-20	4.75284295270322e-10	2.14901475242957e-21	1.6496353739469501e-21	0.0091366060127278	0.0634210472994764	0.0043755325927158	0.0336132170954631	0.763412441116598	0.898	9.99e-09	5.93e-15	0.00132	0.0023	9.67e-14	7.51e-15	3.25e-14	1.91e-09	1.59e-07	0.907	0.905	0.91	0.909	0.852	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	-0.146	2.77	2.92	3.24	3.29	4.37	4.52	1.6	4.84	4.89	-0.47	-0.324	-0.521	-0.374	-0.0508	-1.0	-1.15	1.77	3.37	-1.47	-1.52
UQCR10	Q9UDW1	0.430575711865315	4.83054895809157e-10	9.059480473714449e-11	1.66266030929601e-06	3.53860485975216e-08	1.4523957107853699e-11	3.2104094725875297e-12	0.0967296195462202	0.0001529321808385	2.60302328275707e-06	7.72100651951751e-15	2.3686977609290703e-15	8.186907582923469e-16	2.74114438329237e-16	0.13339139722599	0.906	0.00411	1.15e-05	0.756	0.682	0.00757	1.25e-05	0.516	0.792	0.81	0.276	0.123	0.214	0.0851	0.615	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	-0.146	1.75	1.9	-1.12	-1.41	2.07	2.22	0.315	-0.809	-1.09	2.88	3.02	3.16	3.31	0.283	-1.62	-1.77	0.135	0.45	1.26	1.54
USP14	P54578	0.393474506617529	4.27539436177684e-16	1.4292590527607602e-15	3.23756000070419e-05	0.0001328009186943	2.36568219759094e-15	8.53185492800835e-15	0.233647986604437	1.3421385195412e-06	5.33822558814114e-06	9.53528853089957e-19	2.50466059240162e-18	1.7200175712690099e-18	4.6152920479537e-18	0.598105190834469	0.899	6.06e-10	2.29e-14	0.82	0.861	9.78e-06	3.72e-09	0.703	0.654	0.824	0.026	0.0125	0.0404	0.0214	0.827	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.0903	1.85	1.76	-0.522	-0.466	1.72	1.63	-0.127	-0.649	-0.593	2.37	2.28	2.31	2.22	-0.0556	-1.39	-1.3	0.458	0.331	0.979	0.924
UTP15	Q8TED0	0.20631693098712	1.0097638826107501e-19	2.82116056376796e-20	2.11227223909856e-13	7.300926420176181e-14	3.7103434648786804e-20	1.0845569426353501e-20	0.320645452877437	1.22245557502611e-12	3.97011975439592e-13	1.5038623679511501e-24	6.43406162208515e-25	9.84336755419815e-25	4.267490623259781e-25	0.526615755514901	0.833	1.17e-14	5.93e-15	0.0704	0.0765	1.73e-13	7.51e-15	0.758	0.0456	0.117	1.33e-05	2.35e-07	1.62e-05	2.94e-07	0.813	False	True	True	False	False	True	True	False	True	False	True	True	True	True	False	True	-0.146	2.81	2.96	-1.54	-1.62	2.93	3.08	0.114	-1.43	-1.5	4.36	4.5	4.43	4.58	0.0725	-2.4	-2.54	0.417	0.531	1.96	2.03
VAMP8	Q9BV40	0.630738116697251	1.0258625129366e-09	3.59630974838585e-10	5.0022809410269194e-11	1.52610646859379e-11	9.07088828754603e-12	3.6434145444561094e-12	0.0286332955155068	7.2977806498102e-09	1.86543844917843e-09	2.57433779197232e-17	1.4227729119700102e-17	1.23653088953685e-17	6.93933614802047e-18	0.551703173091354	0.931	0.00657	5.24e-05	0.298	0.306	0.00587	1.43e-05	0.267	0.407	0.565	0.0669	0.023	0.0696	0.0246	0.819	False	True	True	False	False	True	True	False	False	False	False	True	False	True	False	True	-0.146	2.78	2.93	-3.22	-3.4	3.48	3.63	0.697	-2.52	-2.7	6.0	6.15	6.18	6.33	0.182	-3.05	-3.2	-0.267	0.431	2.95	3.13
VDAC2	P45880	0.117103272255985	4.06577263447324e-12	9.54518527085012e-11	1.66494015052069e-08	1.78353297422545e-10	3.87838073303441e-14	5.76152394308594e-13	0.011791195105383	1.4852034345953e-05	8.04977973805718e-08	2.35467385302563e-17	1.85680226124346e-16	2.11719509679845e-18	1.39838732207379e-17	0.0506450214905359	0.749	0.000101	1.21e-05	0.6	0.443	0.00013	1.71e-06	0.156	0.734	0.719	0.065	0.0571	0.0427	0.0309	0.435	False	True	True	False	False	True	True	False	False	False	False	False	True	True	False	True	0.203	1.5	1.3	-1.0	-1.26	1.84	1.63	0.338	-0.663	-0.919	2.5	2.3	2.76	2.55	0.256	-1.47	-1.26	0.0327	0.371	1.03	1.29
WDR3	Q9UNX4	0.0424753140611262	4.59575480351964e-09	4.81908626274937e-11	0.0617056063298639	0.327541252798954	5.54432038235245e-09	5.68444617460954e-11	0.935057262887862	0.052169228156136	0.289992485611842	6.93620510904864e-11	1.2029302609546e-12	5.068897612380131e-10	6.92961574692432e-12	0.348584691210695	0.538	0.0149	5.48e-06	0.912	0.932	0.1	0.000212	0.889	0.887	0.94	0.663	0.395	0.743	0.521	0.763	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.507	2.04	2.55	-0.464	-0.237	2.02	2.53	-0.0196	-0.484	-0.257	2.5	3.01	2.28	2.78	-0.227	-1.39	-1.89	0.65	0.631	1.11	0.887
WDR48	Q8TAF3	0.156589807653216	7.67956282463746e-17	5.311816876498601e-16	0.0043196804433688	0.323725865813556	6.8842909669921794e-18	4.03827706959267e-17	0.0600092195545032	2.61136035622739e-05	0.345749372710385	5.761515347216951e-15	5.5249705528864e-14	2.1783284802142502e-17	1.38024114198626e-16	0.0003296721392144	0.796	2.2e-11	5.93e-15	0.886	0.932	5.06e-09	5.54e-14	0.406	0.749	0.941	0.262	0.249	0.0835	0.0685	0.0309	False	True	True	False	False	True	True	False	False	False	False	False	False	False	True	True	0.254	3.32	3.07	0.544	-0.175	3.66	3.41	0.342	0.887	0.167	2.78	2.52	3.49	3.24	0.72	-2.25	-2.0	1.07	1.41	0.524	1.24
XPO1	O14980	0.055714463598551	3.33463362055962e-08	5.04513448466476e-06	1.4071391471255e-13	6.01827515144325e-11	1.29983163425712e-07	2.20249649254057e-05	0.579299687289363	5.61335279520502e-14	1.9778564756348397e-11	3.4374591167804897e-18	3.77147876817895e-17	2.02651148361864e-16	3.29469464901313e-15	0.0027366393983454	0.597	0.0392	0.0541	0.0609	0.382	0.252	0.239	0.84	0.0121	0.308	0.0374	0.032	0.156	0.167	0.114	False	True	False	False	False	False	False	False	True	False	True	True	False	False	False	True	0.214	0.827	0.612	-1.49	-1.13	0.767	0.552	-0.0601	-1.55	-1.19	2.32	2.1	1.96	1.75	-0.354	-1.01	-0.8	-0.187	-0.247	1.3	0.947
YIPF5	Q969M3	0.454886065629359	1.20308247469657e-09	2.36039427304269e-10	1.93965451315468e-08	2.36220675074566e-07	3.4216493420226704e-09	6.40893757695865e-10	0.642719703770392	6.50881933945003e-09	7.44802462532024e-08	1.0349080614975201e-15	3.63528161238631e-16	4.577053757544191e-15	1.5220437927673101e-15	0.311839648177495	0.91	0.00721	3.33e-05	0.606	0.741	0.0842	0.00147	0.852	0.4	0.717	0.185	0.0713	0.295	0.138	0.748	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.146	1.77	1.92	-1.53	-1.34	1.68	1.83	-0.0906	-1.63	-1.43	3.3	3.45	3.11	3.25	-0.199	-1.62	-1.77	0.151	0.0607	1.69	1.49
YKT6	O15498	0.507425263954511	8.41007336265851e-15	3.0999310391701504e-15	0.0208429037830011	0.345516175568454	4.82535251218097e-19	2.3776657267756803e-19	3.34898169191809e-08	1.6807741488314e-05	3.5184413754467e-07	2.55256491194762e-16	1.05378240758258e-16	2.0404907922002e-15	7.88465788810223e-16	0.145884756343378	0.918	7.76e-08	1.88e-13	0.902	0.933	4.5e-11	7.51e-15	7.71e-10	0.737	0.763	0.132	0.0469	0.256	0.116	0.63	False	True	True	False	False	True	True	True	False	False	False	True	False	False	False	True	-0.146	3.42	3.56	-0.536	-0.209	5.1	5.24	1.68	1.15	1.47	3.95	4.1	3.63	3.77	-0.327	-2.66	-2.8	0.759	2.44	1.29	0.968
YY2	O15391	0.222989886192307	1.31368738214143e-14	2.0561460296488603e-15	5.00365918716506e-17	2.91319695127188e-17	8.40668593193555e-14	1.1695762418460201e-14	0.251608075287997	2.28762388232238e-16	1.29275809891574e-16	0.0004561245406022	0.010459197599007	0.0001462083137695	0.0036665134266656	0.668688811907892	0.843	1.45e-07	6.71e-14	0.00134	0.00214	0.00025	6.3e-09	0.717	0.000534	0.00288	0.89	0.893	0.892	0.896	0.839	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	-0.146	1.81	1.95	2.28	2.33	1.67	1.81	-0.138	2.14	2.19	-0.47	-0.324	-0.521	-0.374	-0.0508	-0.389	-0.536	1.42	1.28	-0.859	-0.91
ZAP70	P43403	0.420889305769418	6.82121921950898e-09	4.66886342012552e-08	0.0567650615321557	0.306743493487098	3.43637020084513e-06	2.93528333696329e-05	0.0176833059328651	0.0001165848521209	0.148262399707032	9.062970692857459e-11	5.013344190493221e-10	8.04211774766914e-08	6.1303103911391e-07	0.0053787601276648	0.904	0.0182	0.00361	0.911	0.932	0.461	0.259	0.199	0.786	0.935	0.671	0.639	0.827	0.817	0.166	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0736	0.756	0.682	-0.179	0.0938	0.528	0.454	-0.228	-0.407	-0.134	0.935	0.861	0.662	0.588	-0.273	-0.492	-0.419	0.263	0.0355	0.443	0.17
ZNF273	Q14593	0.216039206687741	4.8357897067365694e-30	2.8820926160419496e-30	9.50957786854711e-31	8.02457452843532e-31	2.2956723869049297e-30	1.3879576965161498e-30	0.0782111100972976	4.71821608817945e-31	3.99922025501068e-31	0.000387147285581	0.0094444850866559	0.0001216973328467	0.0032385647439425	0.663838888813344	0.839	1.17e-14	5.93e-15	7.65e-14	8.39e-14	1.77e-14	7.51e-15	0.467	3.23e-14	6.2e-14	0.889	0.892	0.891	0.895	0.838	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	-0.146	7.27	7.42	7.74	7.79	7.48	7.63	0.212	7.95	8.0	-0.47	-0.324	-0.521	-0.374	-0.0508	-2.27	-2.42	5.0	5.21	-2.74	-2.79
ZNF527	Q8NB42	0.295412429402377	3.4996557219114704e-24	1.69700562811372e-24	3.6640791733642e-25	2.9035143183218604e-25	3.6037744278410305e-23	1.63703534925684e-23	0.0031794313006374	3.0965924638469e-24	2.40670014875654e-24	0.0020306514219114	0.0260439644921089	0.0007865835649822	0.0111946550692848	0.714205709849059	0.874	1.17e-14	5.93e-15	7.65e-14	2.84e-13	1.77e-14	7.51e-15	0.0632	3.23e-14	3.16e-12	0.899	0.899	0.902	0.903	0.845	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	-0.146	5.12	5.26	5.59	5.64	4.67	4.82	-0.446	5.14	5.19	-0.47	-0.324	-0.521	-0.374	-0.0508	-1.44	-1.59	3.68	3.23	-1.91	-1.96
